Symbol	RAPdb	MSU	Keyword	Title
LIL1|ALS1	Os07g0488400	LOC_Os07g30510	sheath	Identification and Map-Based Cloning of the Light-Induced Lesion Mimic Mutant 1 (LIL1) Gene in Rice.
LIL1|ALS1	Os07g0488400	LOC_Os07g30510	blast	Identification and Map-Based Cloning of the Light-Induced Lesion Mimic Mutant 1 (LIL1) Gene in Rice.
LIL1|ALS1	Os07g0488400	LOC_Os07g30510	blast	Identification and Map-Based Cloning of the Light-Induced Lesion Mimic Mutant 1 (LIL1) Gene in Rice.
LIL1|ALS1	Os07g0488400	LOC_Os07g30510	cell death	Identification and Map-Based Cloning of the Light-Induced Lesion Mimic Mutant 1 (LIL1) Gene in Rice.
LIL1|ALS1	Os07g0488400	LOC_Os07g30510	Kinase	Identification and Map-Based Cloning of the Light-Induced Lesion Mimic Mutant 1 (LIL1) Gene in Rice.
LIL1|ALS1	Os07g0488400	LOC_Os07g30510	blast resistance	Identification and Map-Based Cloning of the Light-Induced Lesion Mimic Mutant 1 (LIL1) Gene in Rice.
LIL1|ALS1	Os07g0488400	LOC_Os07g30510	lesion	Identification and Map-Based Cloning of the Light-Induced Lesion Mimic Mutant 1 (LIL1) Gene in Rice.
LIL1|ALS1	Os07g0488400	LOC_Os07g30510	lesion	Identification and Map-Based Cloning of the Light-Induced Lesion Mimic Mutant 1 (LIL1) Gene in Rice.
LIL1|ALS1	Os07g0488400	LOC_Os07g30510	reactive oxygen species	Identification and Map-Based Cloning of the Light-Induced Lesion Mimic Mutant 1 (LIL1) Gene in Rice.
LIL1|ALS1	Os07g0488400	LOC_Os07g30510	lesion mimic	Identification and Map-Based Cloning of the Light-Induced Lesion Mimic Mutant 1 (LIL1) Gene in Rice.
LIP1	Os10g0520700	LOC_Os10g37640	leaf	SPOC domain-containing protein Leaf inclination3 interacts with LIP1 to regulate rice leaf inclination through auxin signaling.
LIP1	Os10g0520700	LOC_Os10g37640	leaf	SPOC domain-containing protein Leaf inclination3 interacts with LIP1 to regulate rice leaf inclination through auxin signaling.
LIP1	Os10g0520700	LOC_Os10g37640	auxin	SPOC domain-containing protein Leaf inclination3 interacts with LIP1 to regulate rice leaf inclination through auxin signaling.
LIP1	Os10g0520700	LOC_Os10g37640	zinc	SPOC domain-containing protein Leaf inclination3 interacts with LIP1 to regulate rice leaf inclination through auxin signaling.
LIP19|OsbZIP38	Os05g0129300	LOC_Os05g03860	temperature	Low-temperature-dependent expression of a rice gene encoding a protein with a leucine-zipper motif
LIP19|OsbZIP38	Os05g0129300	LOC_Os05g03860	temperature	LIP19, a basic region leucine zipper protein, is a Fos-like molecular switch in the cold signaling of rice plants
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	resistance	LMM5.1 and LMM5.4, two eukaryotic translation elongation factor 1A-like gene family members, negatively affect cell death and disease resistance in rice.
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	disease	LMM5.1 and LMM5.4, two eukaryotic translation elongation factor 1A-like gene family members, negatively affect cell death and disease resistance in rice.
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	disease resistance	LMM5.1 and LMM5.4, two eukaryotic translation elongation factor 1A-like gene family members, negatively affect cell death and disease resistance in rice.
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	cell death	LMM5.1 and LMM5.4, two eukaryotic translation elongation factor 1A-like gene family members, negatively affect cell death and disease resistance in rice.
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	leaf	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	leaf	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	leaf senescence	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	leaf senescence	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	early leaf senescence	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	resistance	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	resistance	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	defense	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	defense	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	defense response	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	defense response	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	disease	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	disease resistance	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	magnaporthe oryzae	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	cell death	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	cell death	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	cell death	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	zinc	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	innate immunity	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	senescence	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	pathogen	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	reactive oxygen species	SPL33, encoding an eEF1A-like protein, negatively regulates cell death and defense responses in rice
LMM5.4	Os04g0595300	None	disease resistance	LMM5.1 and LMM5.4, two eukaryotic translation elongation factor 1A-like gene family members, negatively affect cell death and disease resistance in rice.
LMM5.4	Os04g0595300	None	resistance	LMM5.1 and LMM5.4, two eukaryotic translation elongation factor 1A-like gene family members, negatively affect cell death and disease resistance in rice.
LMM5.4	Os04g0595300	None	translation elongation factor	LMM5.1 and LMM5.4, two eukaryotic translation elongation factor 1A-like gene family members, negatively affect cell death and disease resistance in rice.
LMM5.4	Os04g0595300	None	cell death	LMM5.1 and LMM5.4, two eukaryotic translation elongation factor 1A-like gene family members, negatively affect cell death and disease resistance in rice.
LOG	Os01g0588900	LOC_Os01g40630	shoot	Direct control of shoot meristem activity by a cytokinin-activating enzyme
LOG	Os01g0588900	LOC_Os01g40630	meristem	Direct control of shoot meristem activity by a cytokinin-activating enzyme
LOG	Os01g0588900	LOC_Os01g40630	cytokinin	Direct control of shoot meristem activity by a cytokinin-activating enzyme
LP2	Os02g0615800	LOC_Os02g40240	reproductive	The LP2 leucine-rich repeat receptor kinase gene promoter directs organ-specific, light-responsive expression in transgenic rice
LP2	Os02g0615800	LOC_Os02g40240	seed	The LP2 leucine-rich repeat receptor kinase gene promoter directs organ-specific, light-responsive expression in transgenic rice
LP2	Os02g0615800	LOC_Os02g40240	panicle	The LP2 leucine-rich repeat receptor kinase gene promoter directs organ-specific, light-responsive expression in transgenic rice
LP2	Os02g0615800	LOC_Os02g40240	seedling	The LP2 leucine-rich repeat receptor kinase gene promoter directs organ-specific, light-responsive expression in transgenic rice
LP2	Os02g0615800	LOC_Os02g40240	root	The LP2 leucine-rich repeat receptor kinase gene promoter directs organ-specific, light-responsive expression in transgenic rice
LP2	Os02g0615800	LOC_Os02g40240	leaf	The LP2 leucine-rich repeat receptor kinase gene promoter directs organ-specific, light-responsive expression in transgenic rice
LP2	Os02g0615800	LOC_Os02g40240	drought sensitivity	Plasma membrane receptor-like kinase leaf panicle 2 acts downstream of the DROUGHT AND SALT TOLERANCE transcription factor to regulate drought sensitivity in rice
LP2	Os02g0615800	LOC_Os02g40240	drought	Plasma membrane receptor-like kinase leaf panicle 2 acts downstream of the DROUGHT AND SALT TOLERANCE transcription factor to regulate drought sensitivity in rice
LPA1	Os03g0237250	LOC_Os03g13400	tiller	Loose Plant Architecture1, an INDETERMINATE DOMAIN protein involved in shoot gravitropism, regulates plant architecture in rice
LPA1	Os03g0237250	LOC_Os03g13400	tiller angle	Loose Plant Architecture1, an INDETERMINATE DOMAIN protein involved in shoot gravitropism, regulates plant architecture in rice
LPA1	Os03g0237250	LOC_Os03g13400	ethylene	Loose Plant Architecture1, an INDETERMINATE DOMAIN protein involved in shoot gravitropism, regulates plant architecture in rice
LPA1	Os03g0237250	LOC_Os03g13400	sheath	Loose Plant Architecture1, an INDETERMINATE DOMAIN protein involved in shoot gravitropism, regulates plant architecture in rice
LPA1	Os03g0237250	LOC_Os03g13400	leaf	Loose Plant Architecture1, an INDETERMINATE DOMAIN protein involved in shoot gravitropism, regulates plant architecture in rice
LPA1	Os03g0237250	LOC_Os03g13400	leaf	Loose Plant Architecture1, an INDETERMINATE DOMAIN protein involved in shoot gravitropism, regulates plant architecture in rice
LPA1	Os03g0237250	LOC_Os03g13400	growth	Loose Plant Architecture1, an INDETERMINATE DOMAIN protein involved in shoot gravitropism, regulates plant architecture in rice
LPA1	Os03g0237250	LOC_Os03g13400	lamina	Loose Plant Architecture1, an INDETERMINATE DOMAIN protein involved in shoot gravitropism, regulates plant architecture in rice
LPA1	Os03g0237250	LOC_Os03g13400	lamina	Loose Plant Architecture1, an INDETERMINATE DOMAIN protein involved in shoot gravitropism, regulates plant architecture in rice
LPA1	Os03g0237250	LOC_Os03g13400	shoot	Loose Plant Architecture1, an INDETERMINATE DOMAIN protein involved in shoot gravitropism, regulates plant architecture in rice
LPA1	Os03g0237250	LOC_Os03g13400	shoot	Loose Plant Architecture1, an INDETERMINATE DOMAIN protein involved in shoot gravitropism, regulates plant architecture in rice
LPA1	Os03g0237250	LOC_Os03g13400	architecture	Loose Plant Architecture1, an INDETERMINATE DOMAIN protein involved in shoot gravitropism, regulates plant architecture in rice
LPA1	Os03g0237250	LOC_Os03g13400	architecture	Loose Plant Architecture1, an INDETERMINATE DOMAIN protein involved in shoot gravitropism, regulates plant architecture in rice
LPA1	Os03g0237250	LOC_Os03g13400	auxin	Loose Plant Architecture1 (LPA1) determines lamina joint bending by suppressing auxin signalling that interacts with C-22-hydroxylated and 6-deoxo brassinosteroids in rice.
LPA1	Os03g0237250	LOC_Os03g13400	auxin	Loose Plant Architecture1 (LPA1) determines lamina joint bending by suppressing auxin signalling that interacts with C-22-hydroxylated and 6-deoxo brassinosteroids in rice.
LPA1	Os03g0237250	LOC_Os03g13400	 BR 	Loose Plant Architecture1 (LPA1) determines lamina joint bending by suppressing auxin signalling that interacts with C-22-hydroxylated and 6-deoxo brassinosteroids in rice.
LPA1	Os03g0237250	LOC_Os03g13400	lamina	Loose Plant Architecture1 (LPA1) determines lamina joint bending by suppressing auxin signalling that interacts with C-22-hydroxylated and 6-deoxo brassinosteroids in rice.
LPA1	Os03g0237250	LOC_Os03g13400	lamina	Loose Plant Architecture1 (LPA1) determines lamina joint bending by suppressing auxin signalling that interacts with C-22-hydroxylated and 6-deoxo brassinosteroids in rice.
LPA1	Os03g0237250	LOC_Os03g13400	lamina	Loose Plant Architecture1 (LPA1) determines lamina joint bending by suppressing auxin signalling that interacts with C-22-hydroxylated and 6-deoxo brassinosteroids in rice.
LPA1	Os03g0237250	LOC_Os03g13400	lamina	Loose Plant Architecture1 (LPA1) determines lamina joint bending by suppressing auxin signalling that interacts with C-22-hydroxylated and 6-deoxo brassinosteroids in rice.
LPA1	Os03g0237250	LOC_Os03g13400	lamina	Loose Plant Architecture1 (LPA1) determines lamina joint bending by suppressing auxin signalling that interacts with C-22-hydroxylated and 6-deoxo brassinosteroids in rice.
LPA1	Os03g0237250	LOC_Os03g13400	lamina	Loose Plant Architecture1 (LPA1) determines lamina joint bending by suppressing auxin signalling that interacts with C-22-hydroxylated and 6-deoxo brassinosteroids in rice.
LPA1	Os03g0237250	LOC_Os03g13400	seed	Novel allelic variant of Lpa1 gene associated with a significant reduction in seed phytic acid content in rice (Oryza sativa L.).
LPL2	Os03g0143800|Os03g0143851	LOC_Os03g05020	plant height	Homologs of SCAR/WAVE complex components are required for epidermal cell morphogenesis in rice
LPL2	Os03g0143800|Os03g0143851	LOC_Os03g05020	panicle	Homologs of SCAR/WAVE complex components are required for epidermal cell morphogenesis in rice
LPL2	Os03g0143800|Os03g0143851	LOC_Os03g05020	root	Homologs of SCAR/WAVE complex components are required for epidermal cell morphogenesis in rice
LPL2	Os03g0143800|Os03g0143851	LOC_Os03g05020	epidermal cell morphogenesis	Homologs of SCAR/WAVE complex components are required for epidermal cell morphogenesis in rice
LPL2	Os03g0143800|Os03g0143851	LOC_Os03g05020	development	Homologs of SCAR/WAVE complex components are required for epidermal cell morphogenesis in rice
LPL3|DS8	Os08g0544500	LOC_Os08g43130	epidermal cell morphogenesis	Homologs of SCAR/WAVE complex components are required for epidermal cell morphogenesis in rice.
LRD6-6|LMR	Os06g0130000	LOC_Os06g03940	ATPase	The rice (Oryza sativa L.) LESION MIMIC RESEMBLING, which encodes an AAA-type ATPase, is implicated in defense response.
LRD6-6|LMR	Os06g0130000	LOC_Os06g03940	defense response	The rice (Oryza sativa L.) LESION MIMIC RESEMBLING, which encodes an AAA-type ATPase, is implicated in defense response.
LRD6-6|LMR	Os06g0130000	LOC_Os06g03940	cell death	The rice (Oryza sativa L.) LESION MIMIC RESEMBLING, which encodes an AAA-type ATPase, is implicated in defense response.
LRD6-6|LMR	Os06g0130000	LOC_Os06g03940	PCD	The rice (Oryza sativa L.) LESION MIMIC RESEMBLING, which encodes an AAA-type ATPase, is implicated in defense response.
LRD6-6|LMR	Os06g0130000	LOC_Os06g03940	lesion mimic	The rice (Oryza sativa L.) LESION MIMIC RESEMBLING, which encodes an AAA-type ATPase, is implicated in defense response.
LRD6-6|LMR	Os06g0130000	LOC_Os06g03940	ATPase	The Multivesicular Bodies (MVBs)-Localized AAA ATPase LRD6-6 Inhibits Immunity and Cell Death Likely through Regulating MVBs-Mediated Vesicular Trafficking in Rice.
LRD6-6|LMR	Os06g0130000	LOC_Os06g03940	ATPase	The Multivesicular Bodies (MVBs)-Localized AAA ATPase LRD6-6 Inhibits Immunity and Cell Death Likely through Regulating MVBs-Mediated Vesicular Trafficking in Rice.
LRD6-6|LMR	Os06g0130000	LOC_Os06g03940	ATPase	The Multivesicular Bodies (MVBs)-Localized AAA ATPase LRD6-6 Inhibits Immunity and Cell Death Likely through Regulating MVBs-Mediated Vesicular Trafficking in Rice.
LRD6-6|LMR	Os06g0130000	LOC_Os06g03940	ATPase	The Multivesicular Bodies (MVBs)-Localized AAA ATPase LRD6-6 Inhibits Immunity and Cell Death Likely through Regulating MVBs-Mediated Vesicular Trafficking in Rice.
LRD6-6|LMR	Os06g0130000	LOC_Os06g03940	cell death	The Multivesicular Bodies (MVBs)-Localized AAA ATPase LRD6-6 Inhibits Immunity and Cell Death Likely through Regulating MVBs-Mediated Vesicular Trafficking in Rice.
LRD6-6|LMR	Os06g0130000	LOC_Os06g03940	cell death	The Multivesicular Bodies (MVBs)-Localized AAA ATPase LRD6-6 Inhibits Immunity and Cell Death Likely through Regulating MVBs-Mediated Vesicular Trafficking in Rice.
LRD6-6|LMR	Os06g0130000	LOC_Os06g03940	cell death	The Multivesicular Bodies (MVBs)-Localized AAA ATPase LRD6-6 Inhibits Immunity and Cell Death Likely through Regulating MVBs-Mediated Vesicular Trafficking in Rice.
LRD6-6|LMR	Os06g0130000	LOC_Os06g03940	cell death	The Multivesicular Bodies (MVBs)-Localized AAA ATPase LRD6-6 Inhibits Immunity and Cell Death Likely through Regulating MVBs-Mediated Vesicular Trafficking in Rice.
